2012-07-17,3.160000,3.177500,3.040000,3.092500,2.838149,44747600
2012-07-18,3.085000,3.310000,3.070000,3.265000,2.996461,61600800
2012-07-19,3.287500,3.340000,3.265000,3.297500,3.026288,40303600
2012-07-20,3.277500,3.300000,3.167500,3.202500,2.939101,45100000
2012-07-23,3.117500,3.267500,3.082500,3.245000,2.978106,45158400
2012-07-24,3.250000,3.270000,3.172500,3.210000,2.945985,35116400
2012-07-25,3.200000,3.305000,3.185000,3.272500,3.003345,41504400
2012-07-26,3.332500,3.370000,3.262500,3.287500,3.017111,33844000
2012-07-27,3.300000,3.380000,3.275000,3.370000,3.092825,37651600
2012-07-30,3.370000,3.412500,3.305000,3.332500,3.058409,36355200
2012-07-31,3.332500,3.432500,3.327500,3.385000,3.106591,38778800
2012-08-01,3.405000,3.437500,3.332500,3.347500,3.072175,33591200
2012-08-02,3.330000,3.410000,3.275000,3.360000,3.083647,36791200
2012-08-03,3.412500,3.465000,3.332500,3.430000,3.147891,32654800
2012-08-06,3.462500,3.520000,3.457500,3.502500,3.214427,36032400
2012-08-07,3.545000,3.575000,3.517500,3.537500,3.246548,40734000
2012-08-08,3.535000,3.595000,3.525000,3.557500,3.264903,51706400
2012-08-09,3.562500,3.685000,3.557500,3.677500,3.375034,82230000
2012-08-10,3.775000,3.805000,3.607500,3.655000,3.354385,127874400
2012-08-13,3.660000,3.705000,3.645000,3.702500,3.397978,44724400
2012-08-14,3.715000,3.720000,3.632500,3.647500,3.347502,38882800
2012-08-15,3.660000,3.690000,3.602500,3.620000,3.322263,59440400
2012-08-16,3.652500,3.707500,3.640000,3.695000,3.391095,37100800
2012-08-17,3.695000,3.695000,3.630000,3.662500,3.361268,30986400
2012-08-20,3.650000,3.667500,3.607500,3.662500,3.361268,31439200
2012-08-21,3.675000,3.697500,3.615000,3.652500,3.352090,34024800
2012-08-22,3.630000,3.675000,3.617500,3.660000,3.358973,31355600
2012-08-23,3.652500,3.655000,3.562500,3.577500,3.283259,37904000
2012-08-24,3.577500,3.667500,3.570000,3.650000,3.349795,34772400
2012-08-27,3.647500,3.657500,3.585000,3.587500,3.292436,34094400
2012-08-28,3.560000,3.607500,3.552500,3.572500,3.278670,31076400
2012-08-29,3.570000,3.602500,3.562500,3.580000,3.285553,25041200
2012-08-30,3.572500,3.585000,3.495000,3.512500,3.223605,30748800
2012-08-31,3.537500,3.562500,3.472500,3.507500,3.219016,48506400
2012-09-04,3.450000,3.462500,3.287500,3.320000,3.046936,69445200
2012-09-05,3.332500,3.380000,3.295000,3.330000,3.056115,48025600
2012-09-06,3.355000,3.522500,3.352500,3.432500,3.150185,65729600
2012-09-07,3.345000,3.372500,3.237500,3.350000,3.074470,78106400
2012-09-10,3.342500,3.390000,3.312500,3.320000,3.046936,37110800
2012-09-11,3.317500,3.412500,3.305000,3.360000,3.083647,38280800
2012-09-12,3.387500,3.415000,3.355000,3.397500,3.118063,32260800
2012-09-13,3.427500,3.440000,3.355000,3.420000,3.138713,43383600
2012-09-14,3.417500,3.520000,3.417500,3.460000,3.175423,33946800
2012-09-17,3.467500,3.467500,3.327500,3.365000,3.088236,49334800
2012-09-18,3.327500,3.427500,3.325000,3.387500,3.108886,35995200
2012-09-19,3.395000,3.475000,3.355000,3.427500,3.145596,45193600
2012-09-20,3.420000,3.437500,3.375000,3.402500,3.122652,32059600
2012-09-21,3.407500,3.437500,3.395000,3.417500,3.136418,34013600
2012-09-24,3.362500,3.420000,3.357500,3.415000,3.134124,35783200
2012-09-25,3.460000,3.475000,3.347500,3.352500,3.076764,48154400
2012-09-26,3.340000,3.342500,3.255000,3.295000,3.023994,43681200
2012-09-27,3.302500,3.325000,3.275000,3.320000,3.046936,55888800
2012-09-28,3.305000,3.382500,3.262500,3.335000,3.060704,48550800
2012-10-01,3.350000,3.370000,3.267500,3.280000,3.010227,50423600
2012-10-02,3.302500,3.302500,3.255000,3.292500,3.021700,29549200
2012-10-03,3.300000,3.310000,3.242500,3.260000,2.991872,43087200
2012-10-04,3.267500,3.425000,3.250000,3.405000,3.124946,50260800
2012-10-05,3.415000,3.450000,3.312500,3.325000,3.051526,48306800
2012-10-08,3.312500,3.327500,3.267500,3.292500,3.021700,24059600
2012-10-09,3.287500,3.297500,3.212500,3.222500,2.957456,36636000
2012-10-10,3.207500,3.222500,3.155000,3.167500,2.906980,32656800
2012-10-11,3.197500,3.207500,3.160000,3.185000,2.923041,32051600
2012-10-12,3.162500,3.187500,3.137500,3.157500,2.897802,26069600
2012-10-15,3.162500,3.200000,3.125000,3.197500,2.934513,24958000
2012-10-16,3.225000,3.300000,3.195000,3.290000,3.019404,36769600
2012-10-17,3.250000,3.280000,3.217500,3.265000,2.996461,39175200
2012-10-18,3.257500,3.257500,3.202500,3.215000,2.950573,25477200
2012-10-19,3.167500,3.190000,3.010000,3.027500,2.778494,70941200
2012-10-22,3.040000,3.057500,2.967500,2.992500,2.746373,48084000
2012-10-23,2.965000,3.102500,2.957500,3.082500,2.828972,57394800
2012-10-24,3.102500,3.115000,3.012500,3.042500,2.792262,33291600
2012-10-25,3.067500,3.100000,3.032500,3.045000,2.794556,30735600
2012-10-26,3.050000,3.067500,3.012500,3.012500,2.764729,38937600
2012-10-31,3.025000,3.050000,2.987500,2.995000,2.748668,34711200
2012-11-01,3.010000,3.140000,3.007500,3.137500,2.879448,47322000
2012-11-02,3.170000,3.175000,3.102500,3.122500,2.865681,25670000
2012-11-05,3.115000,3.267500,3.115000,3.255000,2.987283,44484000
2012-11-06,3.262500,3.262500,3.197500,3.252500,2.984990,35080400
2012-11-07,3.227500,3.247500,3.137500,3.152500,2.893214,32462000
2012-11-08,3.187500,3.270000,3.162500,3.170000,2.909274,83902400
2012-11-09,3.187500,3.225000,3.037500,3.047500,2.796849,84628000
2012-11-12,3.052500,3.065000,2.950000,2.980000,2.734901,64362400
2012-11-13,2.965000,3.032500,2.955000,2.957500,2.714252,49212000
2012-11-14,2.975000,3.005000,2.882500,2.885000,2.647715,61930000
2012-11-15,2.902500,2.977500,2.877500,2.897500,2.659187,46668800
2012-11-16,2.897500,2.907500,2.787500,2.845000,2.611005,62455200
2012-11-19,2.897500,2.935000,2.862500,2.925000,2.684426,40409200
2012-11-20,2.895000,2.907500,2.842500,2.872500,2.653252,33697600
2012-11-21,2.872500,2.962500,2.870000,2.955000,2.729454,42231200
2012-11-23,2.967500,3.010000,2.952500,2.975000,2.747927,27693200
2012-11-26,2.980000,3.035000,2.975000,3.027500,2.796420,36460000
2012-11-27,3.015000,3.085000,2.990000,3.040000,2.807966,45140400
2012-11-28,3.027500,3.080000,2.990000,3.065000,2.831059,39833200
2012-11-29,3.070000,3.085000,3.000000,3.010000,2.780256,48868800
2012-11-30,3.007500,3.030000,2.975000,2.992500,2.764092,46050400
2012-12-03,3.030000,3.030000,2.930000,2.937500,2.713290,39138000
2012-12-04,2.942500,3.030000,2.925000,3.025000,2.794112,52806800
2012-12-05,3.000000,3.020000,2.947500,2.990000,2.761783,63302400
2012-12-06,2.982500,3.015000,2.972500,2.995000,2.766401,41289600
2012-12-07,2.997500,3.012500,2.955000,2.990000,2.761783,33828800
2012-12-10,2.990000,3.112500,2.982500,3.090000,2.854150,51364400
2012-12-11,3.100000,3.202500,3.092500,3.162500,2.921117,81672400
2012-12-12,3.172500,3.190000,3.117500,3.130000,2.891097,39940400
2012-12-13,3.125000,3.192500,3.102500,3.132500,2.893406,37755600
2012-12-14,3.145000,3.180000,3.122500,3.147500,2.907261,33866000
2012-12-17,3.140000,3.157500,3.087500,3.135000,2.895714,44523200
2012-12-18,3.135000,3.175000,3.125000,3.140000,2.900334,41643600
2012-12-19,3.162500,3.200000,3.150000,3.162500,2.921117,45854400
2012-12-20,3.175000,3.177500,3.125000,3.160000,2.918807,33433200
2012-12-21,3.117500,3.117500,3.052500,3.087500,2.851841,46217200
2012-12-24,3.085000,3.095000,3.052500,3.062500,2.828749,12737600
2012-12-26,3.055000,3.105000,3.047500,3.060000,2.826439,19674000
2012-12-27,3.065000,3.070000,3.005000,3.040000,2.807966,29980400
2012-12-28,3.012500,3.072500,3.007500,3.025000,2.794112,22060000
2012-12-31,3.015000,3.077500,3.007500,3.065000,2.831059,32646000
2013-01-02,3.140000,3.182500,3.127500,3.180000,2.937280,47883600
2013-01-03,3.180000,3.217500,3.145000,3.182500,2.939590,29888800
2013-01-04,3.187500,3.297500,3.177500,3.287500,3.036576,52496800
2013-01-07,3.285000,3.295000,3.170000,3.192500,2.948827,61073200
2013-01-08,3.200000,3.210000,3.100000,3.122500,2.884170,46642400
2013-01-09,3.147500,3.162500,3.032500,3.052500,2.819513,69502000
2013-01-10,3.080000,3.095000,3.040000,3.057500,2.824131,50636800
2013-01-11,3.070000,3.072500,3.022500,3.052500,2.819513,51317200
2013-01-14,3.072500,3.072500,3.015000,3.050000,2.817203,30568400
2013-01-15,3.035000,3.035000,2.977500,2.995000,2.766401,37588800
2013-01-16,2.990000,3.047500,2.990000,3.022500,2.791803,33737600
2013-01-17,3.032500,3.075000,3.025000,3.062500,2.828749,58073600
2013-01-18,3.062500,3.062500,3.005000,3.042500,2.810276,39708800
2013-01-22,3.040000,3.067500,3.012500,3.027500,2.796420,30822400
2013-01-23,3.037500,3.040000,3.000000,3.032500,2.801039,42180800
2013-01-24,3.022500,3.060000,3.007500,3.047500,2.814893,39698000
2013-01-25,3.052500,3.105000,3.037500,3.102500,2.865695,39392000
2013-01-28,3.117500,3.172500,3.110000,3.152500,2.911880,42249200
2013-01-29,3.140000,3.147500,3.072500,3.085000,2.849533,38887200
2013-01-30,3.087500,3.130000,3.070000,3.080000,2.844913,28759200
2013-01-31,3.080000,3.115000,3.045000,3.065000,2.831059,47054400
2013-02-01,3.090000,3.102500,3.065000,3.092500,2.856459,28881600
2013-02-04,3.075000,3.137500,3.037500,3.040000,2.807966,51174400
2013-02-05,3.055000,3.127500,3.045000,3.110000,2.872623,36729600
2013-02-06,3.035000,3.110000,3.017500,3.085000,2.849533,53068800
2013-02-07,3.075000,3.100000,3.042500,3.072500,2.837986,44000000
2013-02-08,3.092500,3.117500,3.072500,3.092500,2.856459,30723200
2013-02-11,3.117500,3.160000,3.087500,3.127500,2.888788,40830800
2013-02-12,3.100000,3.142500,3.095000,3.107500,2.870314,27780400
2013-02-13,3.110000,3.167500,3.082500,3.092500,2.856459,85639600
2013-02-14,3.050000,3.185000,3.012500,3.182500,2.939590,88209600
2013-02-15,3.175000,3.197500,3.112500,3.182500,2.939590,73386000
2013-02-19,3.185000,3.187500,3.120000,3.140000,2.900334,43355200
2013-02-20,3.150000,3.200000,3.085000,3.095000,2.858769,71301200
2013-02-21,3.090000,3.125000,3.065000,3.072500,2.837986,58040800
2013-02-22,3.092500,3.132500,3.075000,3.130000,2.891097,37014800
2013-02-25,3.137500,3.162500,3.070000,3.075000,2.840295,64444400
2013-02-26,3.062500,3.110000,3.052500,3.092500,2.873983,48750400
2013-02-27,3.092500,3.172500,3.085000,3.150000,2.927420,47698000
2013-02-28,3.140000,3.212500,3.127500,3.165000,2.941361,59139200
2013-03-01,3.142500,3.187500,3.115000,3.177500,2.952977,38939600
2013-03-04,3.155000,3.195000,3.130000,3.165000,2.941361,35368000
2013-03-05,3.182500,3.205000,3.167500,3.200000,2.973888,36616800
2013-03-06,3.220000,3.250000,3.182500,3.197500,2.971565,34292800
2013-03-07,3.215000,3.247500,3.172500,3.190000,2.964595,31482400
2013-03-08,3.197500,3.220000,3.182500,3.205000,2.978535,24646400
2013-03-11,3.172500,3.187500,3.147500,3.175000,2.950655,29974800
2013-03-12,3.170000,3.195000,3.140000,3.185000,2.959948,31085600
2013-03-13,3.185000,3.240000,3.155000,3.185000,2.959948,48584000
2013-03-14,3.205000,3.215000,3.167500,3.187500,2.962272,38330400
2013-03-15,3.187500,3.187500,3.147500,3.160000,2.936714,35577600
2013-03-18,3.140000,3.167500,3.115000,3.137500,2.915804,29831200
2013-03-19,3.140000,3.155000,3.095000,3.117500,2.897217,35548000
2013-03-20,3.147500,3.165000,3.120000,3.155000,2.932068,34058800
2013-03-21,3.137500,3.142500,3.100000,3.105000,2.885600,33903200
2013-03-22,3.115000,3.132500,3.102500,3.120000,2.899541,23247600
2013-03-25,3.137500,3.140000,3.080000,3.102500,2.883277,36207600
2013-03-26,3.110000,3.127500,3.097500,3.125000,2.904187,23254000
2013-03-27,3.112500,3.180000,3.105000,3.162500,2.939038,25494400
2013-03-28,3.155000,3.210000,3.132500,3.207500,2.980858,34927600
2013-04-01,3.200000,3.200000,3.080000,3.102500,2.883277,44282800
2013-04-02,3.105000,3.112500,3.050000,3.070000,2.853073,37152400
2013-04-03,3.065000,3.082500,3.010000,3.032500,2.818223,35315600
2013-04-04,3.022500,3.072500,3.012500,3.062500,2.846104,29467600
2013-04-05,3.017500,3.115000,3.010000,3.115000,2.894893,55135200
2013-04-08,3.117500,3.117500,3.050000,3.107500,2.887923,32666000
2013-04-09,3.110000,3.180000,3.087500,3.157500,2.934391,38058400
2013-04-10,3.160000,3.212500,3.152500,3.207500,2.980858,38468800
2013-04-11,3.162500,3.212500,3.075000,3.192500,2.966918,96922000
2013-04-12,3.207500,3.307500,3.180000,3.272500,3.041265,77054800
2013-04-15,3.262500,3.272500,3.185000,3.205000,2.978535,43042000
2013-04-16,3.235000,3.262500,3.217500,3.240000,3.011062,46884400
2013-04-17,3.215000,3.245000,3.177500,3.197500,2.971565,53294800
2013-04-18,3.205000,3.225000,3.135000,3.135000,2.913480,40254800
2013-04-19,3.132500,3.152500,3.092500,3.142500,2.920451,30302800
2013-04-22,3.140000,3.175000,3.115000,3.147500,2.925097,24556800
2013-04-23,3.175000,3.262500,3.170000,3.230000,3.001768,37694800
2013-04-24,3.240000,3.367500,3.237500,3.340000,3.103995,55655600
2013-04-25,3.357500,3.375000,3.327500,3.367500,3.129552,35322400
2013-04-26,3.362500,3.367500,3.335000,3.352500,3.115612,32433200
2013-04-29,3.357500,3.405000,3.342500,3.392500,3.152785,26971200
2013-04-30,3.400000,3.442500,3.377500,3.442500,3.199253,27671200
2013-05-01,3.442500,3.465000,3.400000,3.412500,3.171372,34131600
2013-05-02,3.410000,3.462500,3.390000,3.452500,3.208546,32348000
2013-05-03,3.475000,3.492500,3.455000,3.467500,3.222486,29386400
2013-05-06,3.467500,3.487500,3.437500,3.457500,3.213193,21711600
2013-05-07,3.457500,3.465000,3.380000,3.412500,3.171372,44806800
2013-05-08,3.417500,3.495000,3.405000,3.475000,3.229456,33403200
2013-05-09,3.412500,3.492500,3.407500,3.477500,3.231779,56680000
2013-05-10,3.550000,3.650000,3.550000,3.635000,3.378150,86113600
2013-05-13,3.610000,3.625000,3.545000,3.560000,3.308450,28981200
2013-05-14,3.602500,3.642500,3.567500,3.612500,3.357240,45414000
2013-05-15,3.595000,3.687500,3.595000,3.675000,3.415324,31317200
2013-05-16,3.670000,3.707500,3.645000,3.657500,3.399060,30836800
2013-05-17,3.675000,3.742500,3.647500,3.717500,3.454820,31211600
2013-05-20,3.702500,3.725000,3.690000,3.710000,3.447851,23638000
2013-05-21,3.712500,3.745000,3.670000,3.730000,3.484046,35778400
2013-05-22,3.745000,3.745000,3.585000,3.600000,3.362618,48040400
2013-05-23,3.557500,3.670000,3.547500,3.657500,3.416327,39388400
2013-05-24,3.637500,3.667500,3.595000,3.635000,3.395310,28330400
2013-05-28,3.662500,3.672500,3.597500,3.632500,3.392975,27930000
2013-05-29,3.610000,3.632500,3.595000,3.610000,3.371959,33505200
2013-05-30,3.605000,3.695000,3.595000,3.657500,3.416327,28450400
2013-05-31,3.637500,3.690000,3.617500,3.617500,3.378964,57750800
2013-06-03,3.622500,3.650000,3.537500,3.612500,3.374294,44446800
2013-06-04,3.635000,3.700000,3.595000,3.617500,3.378964,36367600
2013-06-05,3.612500,3.640000,3.530000,3.540000,3.306575,46452000
2013-06-06,3.540000,3.590000,3.537500,3.562500,3.327591,34104400
2013-06-07,3.587500,3.635000,3.572500,3.612500,3.374294,27458400
2013-06-10,3.602500,3.632500,3.582500,3.610000,3.371959,22414800
2013-06-11,3.562500,3.612500,3.542500,3.542500,3.308910,29633600
2013-06-12,3.560000,3.590000,3.492500,3.512500,3.280888,31258800
2013-06-13,3.500000,3.610000,3.497500,3.592500,3.355612,23625600
2013-06-14,3.605000,3.610000,3.562500,3.587500,3.350943,23601200
2013-06-17,3.615000,3.655000,3.595000,3.622500,3.383635,25533600
2013-06-18,3.640000,3.680000,3.570000,3.600000,3.362618,48677200
2013-06-19,3.632500,3.870000,3.620000,3.710000,3.465365,115958800
2013-06-20,3.680000,3.685000,3.585000,3.610000,3.371959,62869600
2013-06-21,3.630000,3.642500,3.545000,3.605000,3.367288,71422800
2013-06-24,3.552500,3.597500,3.477500,3.530000,3.297234,58077200
2013-06-25,3.567500,3.575000,3.517500,3.555000,3.320586,45736000
2013-06-26,3.595000,3.600000,3.520000,3.535000,3.301904,57975200
2013-06-27,3.545000,3.550000,3.465000,3.502500,3.271547,80803600
2013-06-28,3.502500,3.545000,3.457500,3.510000,3.278553,43153600
2013-07-01,3.535000,3.542500,3.502500,3.525000,3.292564,19952400
2013-07-02,3.505000,3.575000,3.490000,3.522500,3.290229,25639200
2013-07-03,3.492500,3.575000,3.492500,3.532500,3.299569,14038800
2013-07-05,3.542500,3.567500,3.520000,3.560000,3.325256,18468400
2013-07-08,3.570000,3.587500,3.522500,3.542500,3.308910,26208400
2013-07-09,3.550000,3.582500,3.540000,3.560000,3.325256,15736400
2013-07-10,3.560000,3.617500,3.550000,3.607500,3.369624,20846800
2013-07-11,3.627500,3.662500,3.620000,3.657500,3.416327,23983200
2013-07-12,3.650000,3.695000,3.637500,3.660000,3.418662,21636000
2013-07-15,3.667500,3.667500,3.595000,3.652500,3.411657,20133200
2013-07-16,3.667500,3.692500,3.650000,3.672500,3.430338,16256000
2013-07-17,3.672500,3.685000,3.642500,3.652500,3.411657,16610000
2013-07-18,3.647500,3.660000,3.590000,3.637500,3.397645,34448800
2013-07-19,3.615000,3.632500,3.522500,3.560000,3.325256,48053200
2013-07-22,3.587500,3.620000,3.542500,3.557500,3.322921,29238400
2013-07-23,3.602500,3.602500,3.535000,3.552500,3.318250,24679200
2013-07-24,3.585000,3.595000,3.547500,3.552500,3.318250,28425200
2013-07-25,3.550000,3.612500,3.525000,3.565000,3.329926,24332000
2013-07-26,3.522500,3.572500,3.522500,3.550000,3.315915,22736000
2013-07-29,3.542500,3.587500,3.532500,3.542500,3.308910,17954000
2013-07-30,3.555000,3.650000,3.552500,3.602500,3.364953,26607600
2013-07-31,3.585000,3.645000,3.582500,3.610000,3.371959,27016000
2013-08-01,3.622500,3.667500,3.580000,3.660000,3.418662,27764800
2013-08-02,3.652500,3.697500,3.627500,3.690000,3.446683,20962800
2013-08-05,3.680000,3.720000,3.660000,3.707500,3.463029,18518800
2013-08-06,3.710000,3.717500,3.645000,3.652500,3.411657,20660800
2013-08-07,3.632500,3.687500,3.630000,3.650000,3.409321,24438000
2013-08-08,3.670000,3.692500,3.627500,3.675000,3.432673,34569600
2013-08-09,3.530000,3.677500,3.527500,3.622500,3.383635,90622400
2013-08-12,3.475000,3.645000,3.277500,3.592500,3.355612,25756800
2013-08-13,3.597500,3.620000,3.575000,3.605000,3.367288,19746800
2013-08-14,3.597500,3.780000,3.595000,3.757500,3.509733,82850800
2013-08-15,3.717500,3.812500,3.702500,3.782500,3.533084,72361600
2013-08-16,3.775000,3.850000,3.767500,3.797500,3.547095,66045600
2013-08-19,3.775000,3.787500,3.735000,3.737500,3.491051,39343200
2013-08-20,3.717500,3.762500,3.712500,3.737500,3.508654,23419200
2013-08-21,3.715000,3.762500,3.705000,3.720000,3.492225,26154000
2013-08-22,3.717500,3.775000,3.717500,3.740000,3.511001,12901600
2013-08-23,3.745000,3.775000,3.732500,3.740000,3.511001,24512000
2013-08-26,3.742500,3.757500,3.732500,3.747500,3.518041,30015200
2013-08-27,3.712500,3.737500,3.687500,3.700000,3.473450,27746400
2013-08-28,3.707500,3.735000,3.685000,3.700000,3.473450,31882400
2013-08-29,3.687500,3.727500,3.677500,3.692500,3.466409,27621600
2013-08-30,3.695000,3.705000,3.670000,3.687500,3.461715,37812000
2013-09-03,3.697500,3.742500,3.667500,3.690000,3.464062,28468000
2013-09-04,3.690000,3.747500,3.685000,3.725000,3.496918,22208000
2013-09-05,3.710000,3.750000,3.707500,3.735000,3.506305,17490400
2013-09-06,3.737500,3.757500,3.692500,3.720000,3.492225,22675600
2013-09-09,3.750000,3.782500,3.740000,3.782500,3.550898,24640800
2013-09-10,3.810000,3.865000,3.792500,3.862500,3.626000,29213200
2013-09-11,3.857500,3.937500,3.830000,3.927500,3.687020,39616400
2013-09-12,3.907500,3.975000,3.907500,3.925000,3.684673,30380800
2013-09-13,3.937500,3.967500,3.910000,3.950000,3.708143,15969600
2013-09-16,3.982500,4.010000,3.937500,3.952500,3.710489,23141200
2013-09-17,3.967500,3.997500,3.950000,3.965000,3.722224,16860800
2013-09-18,3.967500,4.010000,3.947500,4.000000,3.755081,26816800
2013-09-19,4.017500,4.025000,3.965000,3.982500,3.738652,22757200
2013-09-20,3.992500,4.017500,3.940000,3.947500,3.705795,35603600
2013-09-23,3.945000,3.977500,3.887500,3.910000,3.670591,27124400
2013-09-24,3.912500,3.940000,3.890000,3.925000,3.684673,22973200
2013-09-25,3.917500,3.960000,3.900000,3.930000,3.689367,23315600
2013-09-26,3.940000,3.947500,3.895000,3.917500,3.677632,14881600
2013-09-27,3.887500,3.920000,3.872500,3.895000,3.656510,15192000
2013-09-30,3.855000,3.917500,3.832500,3.890000,3.651816,22664000
2013-10-01,3.895000,3.912500,3.865000,3.887500,3.649469,22697600
